NAME,ADDRESS,LATITUDE,LONGITUDE,RATING
"Zone Action Park","1951 N Summit Ave, Lewisville, TX 75077, USA",33.0725319,-97.0226828,4.1
"peakviewminis","1744 Mambrino Hwy, Granbury, TX 76048, USA",32.3746871,-97.7444031,NONE
"Boomers! Houston","17190 TX-249, Houston, TX 77064, USA",29.9550972,-95.5378010,3.7
"Bobz World","36451 Texas 100, Los Fresnos, TX 78566, USA",26.0700227,-97.4370899,4.2
"Ice & Golf Center At Northwoods","17530 Henderson Pass, San Antonio, TX 78232, USA",29.6048668,-98.4632550,4.1
"Adventure Quest Event Center","511 Pleasant Valley Dr N, Boerne, TX 78006, USA",29.8287478,-98.6153026,3.5
"Willows Golf Park","220 Spring Creek Pkwy, Providence, UT 84332, USA",41.7121351,-111.8282110,4.6
"Mulligan's Golf","1690 W 400 N, Ogden, UT 84404, USA",41.2680416,-112.0217410,4.3
"Cascade Mini Golf","1323 800 N, Orem, UT 84097, USA",40.3125361,-111.6642370,3.9
"Hillside Miniature Golf","2446-2498 N Washburnville Rd, Monroe, UT 84754, USA",38.6688323,-112.1004930,4.6
"Swan Lakes Golf Course","850 N 2200 W, Layton, UT 84041, USA",41.0731756,-112.0036695,4.3
"Pebblebrook Golf Course","8968 S 1300 E, Sandy, UT 84094, USA",40.5889973,-111.8538309,3.6
"Mulligans Golf & Games","692 West 10600 South, South Jordan, UT 84095, USA",40.5597916,-111.9105142,4.4
"Cherry Hill","1325 S Main St, Kaysville, UT 84037, USA",41.0137220,-111.9143079,4.3
"Boondocks Food & Fun Draper","75 Southfork Dr, Draper, UT 84020, USA",40.4944235,-111.8895717,4.2
"Fiesta Fun Family Fun Center","171 East 1160 South, St George, UT 84770, USA",37.0893562,-113.5798219,4.2
"All Star Bowling & Entertainment","12101 State St, Draper, UT 84020, USA",40.5325903,-111.8879301,4.2
"Eagle Lake Golf Course","2885 W 5200 S, Roy, UT 84067, USA",41.1660031,-112.0513522,4.2
"Fat Cats Salt Lake City","3739 South 900 East, Millcreek, UT 84106, USA",40.6903090,-111.8643802,3.9
"Boondocks Food & Fun | Kaysville, Utah","525, 6835, Deseret Dr, Kaysville, UT 84037, United States",41.0281833,-111.9482555,4.3
"Seven Peaks Fun Center Lehi","1320 North 300 West Street, Lehi, UT 84043, USA",40.4029279,-111.8539414,3.4
"Laser Mania Family Fun Center","67 E St George Blvd, St. George, UT 84770, United States",37.1103963,-113.5821429,4.5
"Central Valley Golf Course","600 W 3300 S, South Salt Lake, UT 84119, USA",40.7006679,-111.9086098,3.8
"East Bay Golf Course","1860 South East Bay Boulevard, Provo, UT 84606, USA",40.2076944,-111.6511821,4.2
"Golf the Round","600 West 3300 South, South Salt Lake, UT 84119, USA",40.7009641,-111.9074553,4.5
"GEEK Central","96 W Hoover Ave, Cedar City, UT 84720, USA",37.6797603,-113.0632900,NONE
"Sparetime Lanes","5160 S 1900 W, Roy, UT 84067, USA",41.1696836,-112.0246493,3.7
"Lots-O-Balls","2702 VT-100, Duxbury, VT 05676, USA",44.2842740,-72.7816990,4.7
"Stowe Golf Park","1613 Mountain Rd, Stowe, VT 05672, USA",44.4726743,-72.7095040,4.4
"Mendon Mini Golf & Snack Bar","05751, 2556 US-4, Mendon, VT 05701, United States",43.6504180,-72.9269090,4.6
"Cones Point Miniature Golf","3816 VT-30, Poultney, VT 05764, USA",43.4698030,-73.2040330,4.8
"Otter Creek Fun Center","1800 US-7, Danby, VT 05739, USA",43.3885985,-72.9965733,4.4
"Putters Miniature Golf","792 US-5 #2, Dummerston, VT 05301, USA",42.9156950,-72.5363850,NONE
"Sunrise Mini Golf","8463 US-4, Killington, VT 05751, USA",43.5995778,-72.7486598,NONE
"Champ's Trading Post","6449 VT-17, Addison, VT 05491, USA",44.0580212,-73.4091888,4.0
"Pizza Putt","1205 Airport Pkwy, South Burlington, VT 05403, USA",44.4841402,-73.1675241,3.4
"Sunset Playland","1487 Harwood Hill Rd, Bennington, VT 05201, USA",42.9227488,-73.2091467,4.3
"Jump Fore Fun","132 Granger St, Rutland, VT 05701, USA",43.6003982,-72.9795502,4.7
"Fore-U Golf Center","298 N Plainfield Rd, West Lebanon, NH 03784, USA",43.6218140,-72.3297330,4.5
"Twinkletown Miniature Golf","3 Arrowcrest Dr, Swanzey, NH 03446, USA",42.8897313,-72.2432955,4.6
"The Links at Lang Farm","39 Essex Way, Essex Junction, VT 05452, USA",44.5025040,-73.0832000,4.2
"Range","1190 S State St, North Adams, MA 01247, USA",42.6707602,-73.1069108,4.0
"Lucky Duck Miniature Golf Course","7500 Accotink Park Rd, Springfield, VA 22150, USA",38.7896955,-77.2125056,4.6
"King Neptune's Mini Golf","213 25th St, Virginia Beach, VA 23451, USA",36.8535491,-75.9775097,4.0
"Bethpage Miniature Golf & Ice Creamery","4859 Old Virginia St, Urbanna, VA 23175, USA",37.6416397,-76.5930957,4.0
"Pirate's Cove Adventure Golf","2001 Mooretown Rd, Williamsburg, VA 23185, USA",37.2869171,-76.7192749,4.4
"Pirates Paradise Mini Golf","2109 Pacific Ave, Virginia Beach, VA 23451, USA",36.8497380,-75.9765760,4.3
"Shenandoah Miniature Golf","154 Gainesboro Rd, Gainesboro, VA 22603, USA",39.2733900,-78.2521970,4.7
"The Magic Putting Place","8902 Mathis Ave, Manassas, VA 20110, USA",38.7622954,-77.4620890,4.3
"Waynesboro Golf and Games LLC.","2296 Jefferson Hwy, Waynesboro, VA 22980, USA",38.0903140,-78.9474580,4.8
"Top Gun Miniature Indoor Golf","2500 Atlantic Ave, Virginia Beach, VA 23451, USA",36.8536376,-75.9767384,3.1
"Monster Mini Golf - Chantilly","14130 Sullyfield Cir G, Chantilly, VA 20151, USA",38.8946288,-77.4397918,4.5
"Putt Putt Fun Center","1515 Putt Putt Pl, Charlottesville, VA 22901, USA",38.0782480,-78.4697780,4.3
"Tiny Town Golf","7427 Timberlake Rd, Lynchburg, VA 24502, USA",37.3585565,-79.2179151,4.5
"Putter-A-Round Indoor Mini Golf","103 S Carlton St, Harrisonburg, VA 22802, USA",38.4421135,-78.8554126,3.3
"Surfside Golf","6557 Maddox Blvd, Chincoteague Island, VA 23336, USA",37.9302842,-75.3588209,4.4
"ParTee's 3D Blacklight Mini Golf","234 N Battlefield Blvd, Chesapeake, VA 23320, USA",36.7255739,-76.2419205,4.3
"Laurel Park Mini Golf","6028 A L Philpott Hwy, Martinsville, VA 24112, USA",36.6811550,-79.7904310,1.0
"Jungle Golf Virginia Beach | Mini Golf | Putt Putt Golf","302 23rd St, Virginia Beach, VA 23451, USA",36.8505435,-75.9773368,NONE
"Burke Lake Park Mini-Golf Course","7315 Ox Rd, Fairfax Station, VA 22039, USA",38.7622768,-77.3060804,4.1
"MPOA Mini Golf Course","3980 Massanutten Dr, McGaheysville, VA 22840, USA",38.4060176,-78.7535985,4.6
"Dulles Golf Center & Sports Park","21593 Jesse Ct, Sterling, VA 20166, USA",39.0180625,-77.4296897,3.8
"Riverbend Miniature Golf Course","2020 W Meeker St, Kent, WA 98032, USA",47.3804668,-122.2611842,3.8
"Shankz Black Light Miniature Golf","2100 N National Ave, Chehalis, WA 98533, USA",46.6824397,-122.9591759,3.8
"Kent Valley Miniature Golf","6015 S 240th St, Kent, WA 98032, USA",47.3862290,-122.2585460,NONE
"Airway Hills Golf Center","4811 Pullman Airport Rd, Pullman, WA 99163, USA",46.7518172,-117.0674063,5.0
"Parkland Putters","10636 Sales Rd S, Tacoma, WA 98444, USA",47.1603750,-122.4649029,4.4
"Marvin Road Mini Golf","2831 Marvin Rd NE, Lacey, WA 98516, USA",47.0707028,-122.7788512,4.1
"Safari Mini Golf","8700 NE Vancouver Mall Dr #102, Vancouver, WA 98662, USA",45.6579973,-122.5854859,4.0
"Lam's Golf Links","597 Ducken Rd, Oak Harbor, WA 98277, USA",48.3868520,-122.6480410,3.3
"Putting Zoo","6326 114th Ave Ct E, Puyallup, WA 98372, USA",47.1991659,-122.2791083,4.7
"NW Golf Range & Timber Falls Mini Golf","368 NE Waaga Way, Bremerton, WA 98311, USA",47.6506290,-122.6437130,4.3
"KING Mini Golf Park","1113 N Meridian, Puyallup, WA 98371, USA",47.2009832,-122.2933733,5.0
"Golf Universe","6311 W Clearwater Ave, Kennewick, WA 99336, USA",46.2121910,-119.2054980,4.2
"Mirage Putting Course","2800 Horn Rapids Rd, Richland, WA 99354, USA",46.3511750,-119.3059997,NONE
"Icicle Junction Activity Center, at Icicle Village Resort","565 US-2, Leavenworth, WA 98826, USA",47.5884792,-120.6734964,3.5
"J Cross Miniature Herefords","3830 Clerf Rd, Ellensburg, WA 98926, USA",46.9790970,-120.3685500,NONE
"Turfgrass Maintenance Center","8890 Semiahmoo Pkwy, Blaine, WA 98230, USA",48.9569071,-122.7789186,NONE
"Miniature World Family Fun Center & The Santa Train","4620 Birch Bay Lynden Rd, Blaine, WA 98230, USA",48.9364407,-122.7331612,4.2
"Performance Golf Center","2416 14th Ave NW, Gig Harbor, WA 98335, USA",47.2824110,-122.5589950,4.2
"Wonderland Family Fun Center","10515 N Division St, Spokane, WA 99218, USA",47.7538167,-117.4109132,4.1
"wilson's akc mini schnauzers","18069 Rd 7 NW, Quincy, WA 98848, USA",47.1898229,-119.8778110,NONE
"High Trek Miniature Golf","11928 Beverly Park Road, Bldg C, Everett, WA 98204, United States",47.8907460,-122.2775082,4.0
"Rainbow Run Putt Putt","Redmond, WA 98052, USA",47.6902606,-122.1496831,NONE
"Meadowbrook Family Fun Center","7200 W Nob Hill Blvd, Yakima, WA 98908, USA",46.5844376,-120.6061654,4.0
"Willows Run Golf Complex","10402 Willows Rd, Redmond, WA 98052, USA",47.6903380,-122.1494510,3.9
"Interbay Golf Center","2501 15th Ave W, Seattle, WA 98119, USA",47.6436332,-122.3783731,4.4
"Cougar Entertainment Center","1234 S Grand Ave, Pullman, WA 99163, USA",46.7184050,-117.1830009,4.6
"Lake Chelan Municipal Golf Course","1501 Golf Course Dr, Chelan, WA 98816, USA",47.8516041,-120.0258907,4.5
"Columbia Super Range","511 128th St SE, Everett, WA 98208, USA",47.8829650,-122.2237989,4.2
"Family Fun Center","7212 220th St SW, Edmonds, WA 98026, USA",47.7990782,-122.3307336,3.6
"Cherry Hill Golf Course And Doc’s Pizza","9743, 530 Cherry Hill Rd, Granger, WA 98932, United States",46.3407320,-120.1758970,4.4
"Bellevue Golf Course","5500 140th Ave NE, Bellevue, WA 98005, USA",47.6566031,-122.1493565,4.1
"Peninsula Golf Course","9604 Pacific Way, Long Beach, WA 98631, USA",46.3716178,-124.0527034,4.4
"West Seattle Golf Course","4600 35th Ave SW, Seattle, WA 98126, USA",47.5594306,-122.3694673,4.1
"Twin Pines Country Club","1346, 8434 SE Clay St, Portland, OR 97216, United States",45.5108106,-122.5763818,4.6
"Tacoma Firs Golf Center","4504 S Tyler St, Tacoma, WA 98409, USA",47.2156910,-122.4958110,3.9
"Village Greens Golf Course","2298 Fircrest Dr SE, Port Orchard, WA 98366, USA",47.5285096,-122.5956410,3.8
"Green Lake Pitch & Putt","5701 West Green Lake Way N, Seattle, WA 98103, USA",47.6699880,-122.3401630,4.3
"Tukwila Family Fun Center & Bullwinkle's Restaurant","7300 Fun Center Way, Tukwila, WA 98188, USA",47.4656170,-122.2429750,4.2
"Desert Canyon Golf Resort","1201 Desert Canyon Blvd, Orondo, WA 98843, USA",47.7210965,-120.1862774,4.1
"Eagle Landing Golf Course","10220 SE Causey Ave, Happy Valley, OR 97086, USA",45.4399880,-122.5571150,4.4
"Golfer's Edge","218 S Mission St, Wenatchee, WA 98801, USA",47.4210260,-120.3104946,4.0
"Pasco Golfland","2901 N Rd 40, Pasco, WA 99301, USA",46.2541551,-119.1402532,4.5
"Glowing Greens PDX","509 SW Taylor St, Portland, OR 97204, USA",45.5176252,-122.6785684,4.1
"Golf Club At Newcastle","15500 Six Penny Ln, Newcastle, WA 98059, USA",47.5355091,-122.1437655,4.6
"Coal Country Miniature Golf","22 Coal Country Ln, Fairmont, WV 26554, USA",39.4756524,-80.1094440,4.3
"Mountain State Miniature Golf","1818 Harper Rd, Beckley, WV 25801, USA",37.7905820,-81.2075573,4.5
"Putt-Putt Golf","700 Waddington Dr, Wheeling, WV 26003, USA",40.0970470,-80.6623800,5.0
"Schenk Lake at Oglebay Resort","465 Lodge Dr, Wheeling, WV 26003, USA",40.0985213,-80.6632188,4.4
"Shenandoah Miniature Golf","154 Gainesboro Rd, Gainesboro, VA 22603, USA",39.2733900,-78.2521970,4.7
"Miniature Golf Course","Wellsburg, WV 26070, USA",40.2689333,-80.5412042,NONE
"Par Four Family Entertainment","Mynes Rd & Route 60 , Hurricane, WV 25526, Hurricane, WV 25526, United States",38.4090110,-81.9457980,4.2
"Pioneer Golf Center","712 Pike St, Marietta, OH 45750, USA",39.4044727,-81.4225292,4.4
"JayDee's Family Fun Center","2332 Henshaw Rd, Inwood, WV 25428, USA",39.3603000,-78.0521970,4.0
"Newman's 1st St Miniature Golf","2811 1st St S, Wisconsin Rapids, WI 54494, USA",44.3698926,-89.8322667,4.8
"The Ruins Adventure Mini Golf & Ice Cream","150 Howard Ln, Oconto, WI 54153, USA",44.8927870,-87.8868350,4.7
"Paradise Golf Park","511 S Wells St, Lake Geneva, WI 53147, USA",42.5865787,-88.4278499,4.4
"Sawmill Mini Golf","608 Creske Ave, Rothschild, WI 54474, USA",44.8643546,-89.6317423,4.8
"Tom & Jerry's Mini Golf","110 Suhrke Rd, Plymouth, WI 53073, USA",43.7570314,-87.9827150,4.5
"Duck Creek Golf Center","345 Village Ct, Green Bay, WI 54303, USA",44.5509816,-88.0686992,4.3
"Pirate's Cove Adventure Golf","193 State Hwy 13, Wisconsin Dells, WI 53965, USA",43.6273960,-89.7847620,4.4
"Mulligan's Mini Golf & Driving Range","6633 Douglas Ave, Racine, WI 53402, USA",42.8083150,-87.8296431,4.3
"Tee Aire Golf Range & Miniature Golf","21700 Gumina Rd, Brookfield, WI 53072, USA",43.0869730,-88.1823250,4.5
"Swing Time Germantown","W197N10340 Appleton Ave, Germantown, WI 53022, USA",43.2047629,-88.1535912,4.7
"Sleepy Hollow Miniature Golf","17791 Nicolet Rd, Townsend, WI 54175, USA",45.3235830,-88.6267340,4.0
"Pirate's Cove Adventure Golf","2502 S Bay Shore Dr, Sister Bay, WI 54234, USA",45.1859917,-87.1331477,4.5
"Moorland Road Golf Center","5900 S Moorland Rd, New Berlin, WI 53151, USA",42.9350601,-88.1125085,4.6
"Harbor Pointe Miniature Golf","322 S Pier Dr, Sheboygan, WI 53081, USA",43.7482660,-87.7047430,4.5
"Settlers Mill of Oshkosh","3025 S Washburn St, Oshkosh, WI 54904, USA",43.9804740,-88.5837170,4.4
"Settlers Mill Adventure Golf & Frozen Custard","7940 US-51, Minocqua, WI 54548, USA",45.8504990,-89.7026760,4.6
"Big Bear Mini Golf & Ice Cream","24 N 2nd St, Tomahawk, WI 54487, USA",45.4717394,-89.7320793,4.7
"Capt'n J's Miniature Golf","333 Marina Dr, Superior, WI 54880, USA",46.7226801,-92.0634023,4.2
"Vitense Golfland","5501 Schroeder Rd, Madison, WI 53711, USA",43.0455846,-89.4747470,4.2
"Swing Time Golf & Baseball","3958, 1601 E Main St, Waukesha, WI 53186, United States",43.0195390,-88.2028190,4.5
"Tom Thumb Mini Golf","N2494 Whispering Pines Rd, Waupaca, WI 54981, USA",44.3303658,-89.1828419,4.7
"Markley Mid-City Golf","4337 US-51, Janesville, WI 53546, USA",42.6163373,-89.0283296,4.5
"Paradise Golf & Recreation","601 E Paradise Dr, West Bend, WI 53095, USA",43.3971381,-88.1666427,4.0
"Baehmanns Golf Center","1122 Washington Ave, Cedarburg, WI 53012, USA",43.3161581,-88.0004750,4.3
"Moose Mulligan's Adventure","24235 1st Ave, Siren, WI 54872, USA",45.7932726,-92.3831215,4.5
"Miniature Golf & Batting Cages","1056 E Green Bay St, Shawano, WI 54166, USA",44.7818081,-88.5911625,NONE
"Old River Mini Golf","732 Eddy St, Wisconsin Dells, WI 53965, USA",43.6269005,-89.7765952,3.2
"St Croix Mini Golf & Go Carts","1971 US-8, St Croix Falls, WI 54024, USA",45.3979971,-92.5626978,4.1
"Bears Den Mini Golf & Go Karts","527 US-2, Florence, WI 54121, USA",45.8697964,-88.0835129,4.4
"Red putter mini golf","10404 WI-42, Ephraim, WI 54211, USA",45.1756780,-87.1561510,4.8
"On The Fringe Mini Golf & Ice Cream","1024 Cameron Way, Neenah, WI 54956, USA",44.1687827,-88.4826746,4.0
"Helman's Driving Range","N56W19901 Silver Spring Dr, Menomonee Falls, WI 53051, USA",43.1186670,-88.1590253,3.9
"Sunset Par 3 Golf Course","3669 S Washburn St, Oshkosh, WI 54904, USA",43.9713370,-88.5857959,4.8
"River Falls Recreation Inc","5401 W Layton Ave, Greenfield, WI 53220, USA",42.9588899,-87.9818987,3.7
"Prairieville Park","2507 Plaza Ct, Waukesha, WI 53186, USA",43.0369582,-88.1765806,4.1
"Riverside Amusement Park","1672, 1304 Interchange Pl, La Crosse, WI 54603, United States",43.8610729,-91.2393266,4.2
"Holiday Acres","7994 US-51, Minocqua, WI 54548, USA",45.8517264,-89.7016898,4.3
"Far View Golf","St Marie Rd, Green Lake, WI 54941, USA",43.8371584,-89.0073723,1.0
"Ozaukee Sports Center","955 Maritime Dr, Port Washington, WI 53074, USA",43.3692510,-87.8886890,4.0
"Nine Below","1905 E North Ave, Milwaukee, WI 53202, USA",43.0600040,-87.8865407,4.5
"White Sands Miniature Golf","5511 Wazeecha Ave, Wisconsin Rapids, WI 54494, USA",44.3679237,-89.7562319,4.0
"Putt -N- Play, LLC","701 2nd St N, Stevens Point, WI 54481, USA",44.5446123,-89.5851284,4.7
"Loggers Park Sports Complex","3208 WI-167, Richfield, WI 53076, USA",43.2517640,-88.1958885,4.7
"Haward Gocart And Minuture Golf","15752 S 1st St, Hayward, WI 54843, USA",46.0083682,-91.4804721,NONE
"One Putt Promotions","303 High Ave, Oshkosh, WI 54901, USA",44.0186359,-88.5417715,NONE
"Alaskan Golf Club","N6092 WI-42, Kewaunee, WI 54216, USA",44.5448790,-87.4912450,4.6
"Rock Falls Riding Stables","10829 WI-70, Arbor Vitae, WI 54568, USA",45.9201580,-89.6763750,4.6
"Lighthouse Miniature Golf","2126 N Lewis Ave, Waukegan, IL 60087, USA",42.3909921,-87.8561264,4.6
"Aloha Falls Miniature Golf & Games","1800 US-45, Libertyville, IL 60048, USA",42.3068240,-88.0034270,3.9
"Lil General Miniature Golf","11357 US Hwy 20 W, Galena, IL 61036, USA",42.4352090,-90.4497800,4.2
"National Golf Center","S74w24255 National Ave, Big Bend, WI 53103, USA",42.9089466,-88.2330346,4.5
"Par-Tee Mini Golf","2630 School Ln, Suamico, WI 54313, USA",44.6430520,-88.0839710,NONE
"Marshfield Country Club","11426 Wren Rd, Marshfield, WI 54449, USA",44.6593510,-90.2158212,4.2
"Wild Fun Zone","310 Broadway, Wisconsin Dells, WI 53965, USA",43.6273630,-89.7732370,4.2
"Eagle Falls Adventure Golf & Laser Tag. See Website For Hours & Details","1040 E Pine St, Eagle River, WI 54521, USA",45.9130842,-89.2370509,4.6
"The Chubby Seagull","N7663 Pigeon Rd, Sherwood, WI 54169, USA",44.1712933,-88.2934928,4.3
"Missing Links Golf Course & Driving Range Milwaukee","12950 N Port Washington Rd, Mequon, WI 53097, USA",43.2530765,-87.9222339,4.2
"Bridgewood Golf Course","1020 Cameron Way, Neenah, WI 54956, USA",44.1688005,-88.4826047,4.3
"Little Amerricka Amusement Park","700 E Main St, Marshall, WI 53559, USA",43.1638785,-89.0591990,4.6
"Badger Sports Park","3600 E Evergreen Dr, Appleton, WI 54913, USA",44.3026331,-88.3556878,4.3
"Big Sky Miniature Golf","100 Codman Way, Alpine, WY 83128, USA",43.1121650,-111.0168660,2.3
"The Putt Hutt","4603 Lions Park Dr, Cheyenne, WY 82001, USA",41.1587130,-104.8318320,4.5
"Old Town Family Fun & Amusements","1 Parkway Plaza Drive, Casper, WY 82601, United States",42.8552840,-106.3288340,4.0
"Mini Golf at Snow King Mountain","400 E Snow King Ave, Jackson, WY 83001, USA",43.4729105,-110.7563193,5.0
"Creekside Clubhouse Family Fun Center","665 E Hart St, Buffalo, WY 82834, USA",44.3529100,-106.6884960,4.8
"Snow King Mountain Resort","402 E Snow King Ave, Jackson, WY 83001, USA",43.4722284,-110.7607493,4.4
"White Mountain Golf Course","1501 Clubhouse Dr, Rock Springs, WY 82901, USA",41.6415627,-109.2428341,4.4
"City of Cheyenne Ice and Events Center","1530 W Lincolnway, Cheyenne, WY 82001, USA",41.1284423,-104.8319899,4.0
